viewCount,avg_top_similarity
21556,0.096417735378864
44034,0.096417735378864
58324,0.096417735378864
12657,0.096417735378864
16812,0.096417735378864
49727,0.2169470249466726
50143,0.2169470249466726
16143,0.2169470249466726
20993,0.2169470249466726
29940,0.2169470249466726
21597,0.2169470249466726
40809,0.2169470249466726
13551,0.2169470249466726
13882,0.2169470249466726
13425,0.2169470249466726
11714,0.2169470249466726
18769,0.12388868904273083
22328,0.12388868904273083
42332,0.12388868904273083
13334,0.12388868904273083
33310,0.12388868904273083
17350,0.12388868904273083
24487,0.12388868904273083
38815,0.12388868904273083
15305,0.12388868904273083
24628,0.12388868904273083
43949,0.12388868904273083
48850,0.12388868904273083
11945,0.12388868904273083
15696,0.12388868904273083
44986,0.12388868904273083
31302,0.12388868904273083
52779,0.12388868904273083
44516,0.12388868904273083
12284,0.12388868904273083
32915,0.12388868904273083
14696,0.12388868904273083
22975,0.12388868904273083
16073,0.12388868904273083
13602,0.11330559435987864
15005,0.11330559435987864
11169,0.11330559435987864
16964,0.11330559435987864
44650,0.11330559435987864
10048,0.11330559435987864
11455,0.11330559435987864
16973,0.11330559435987864
35462,0.11330559435987864
11452,0.11330559435987864
24660,0.11330559435987864
41694,0.11330559435987864
49567,0.11330559435987864
20465,0.11330559435987864
27518,0.11330559435987864
35821,0.17437545563607337
34845,0.17437545563607337
12146,0.17437545563607337
12953,0.17437545563607337
11501,0.17437545563607337
25495,0.17437545563607337
16996,0.17437545563607337
11007,0.17437545563607337
22605,0.17437545563607337
20000,0.17437545563607337
19770,0.17437545563607337
11180,0.17437545563607337
68012,0.17437545563607337
18387,0.17437545563607337
21464,0.17437545563607337
27239,0.1474760059623549
16319,0.1474760059623549
16945,0.1474760059623549
30214,0.1474760059623549
38718,0.1474760059623549
17349,0.1474760059623549
37839,0.1474760059623549
32083,0.1474760059623549
20065,0.1474760059623549
20842,0.1474760059623549
14510,0.1474760059623549
21138,0.15035358521767825
16473,0.15035358521767825
15313,0.15035358521767825
11357,0.15035358521767825
10284,0.15035358521767825
47203,0.15035358521767825
26370,0.15035358521767825
26513,0.15035358521767825
30079,0.15035358521767825
9988,0.15035358521767825
12448,0.15035358521767825
17334,0.15035358521767825
18640,0.15035358521767825
21866,0.15035358521767825
17731,0.15035358521767825
11232,0.15035358521767825
37392,0.15035358521767825
69402,0.15035358521767825
11434,0.15035358521767825
18491,0.15035358521767825
20014,0.15035358521767825
10342,0.12412579252716373
43021,0.12412579252716373
32217,0.12412579252716373
40697,0.12412579252716373
14520,0.12412579252716373
51896,0.12412579252716373
31417,0.12412579252716373
10820,0.12412579252716373
39238,0.12412579252716373
36637,0.12412579252716373
70478,0.12412579252716373
23333,0.12412579252716373
30175,0.12412579252716373
30545,0.12412579252716373
57198,0.12412579252716373
56218,0.12412579252716373
14354,0.12412579252716373
13236,0.12412579252716373
51512,0.12412579252716373
29554,0.149393639813656
14389,0.149393639813656
47307,0.149393639813656
14367,0.149393639813656
19293,0.149393639813656
28933,0.149393639813656
21924,0.149393639813656
15956,0.149393639813656
10859,0.149393639813656
10284,0.149393639813656
29406,0.149393639813656
12161,0.149393639813656
66670,0.149393639813656
15897,0.149393639813656
13996,0.149393639813656
22533,0.149393639813656
13119,0.149393639813656
10833,0.149393639813656
10511,0.149393639813656
15419,0.149393639813656
14417,0.149393639813656
17946,0.12743864651702666
16894,0.12743864651702666
18490,0.12743864651702666
13957,0.12743864651702666
27135,0.12743864651702666
58946,0.12743864651702666
36836,0.12743864651702666
13016,0.12743864651702666
22059,0.12743864651702666
20708,0.12743864651702666
24044,0.12743864651702666
30684,0.12743864651702666
17081,0.12743864651702666
32169,0.12743864651702666
16621,0.12743864651702666
19909,0.12743864651702666
12929,0.12743864651702666
35700,0.10815383935419641
32048,0.10815383935419641
14009,0.10815383935419641
32318,0.10815383935419641
12389,0.10815383935419641
12784,0.10815383935419641
24276,0.10815383935419641
13944,0.10815383935419641
41669,0.10815383935419641
64338,0.10815383935419641
21323,0.10815383935419641
19593,0.10815383935419641
14212,0.10815383935419641
26054,0.10815383935419641
27995,0.10815383935419641
12865,0.10815383935419641
10707,0.10815383935419641
11976,0.10815383935419641
45479,0.10815383935419641
21866,0.10815383935419641
17673,0.10815383935419641
26543,0.1198368912286107
10423,0.1198368912286107
10139,0.1198368912286107
13501,0.1198368912286107
12641,0.1198368912286107
10426,0.1198368912286107
11655,0.1198368912286107
10069,0.1198368912286107
12626,0.1198368912286107
10821,0.1198368912286107
10234,0.1198368912286107
16569,0.1198368912286107
14761,0.1198368912286107
16003,0.1198368912286107
23167,0.1198368912286107
19255,0.1198368912286107
36406,0.1198368912286107
11298,0.1198368912286107
15678,0.10158021715517766
11925,0.10158021715517766
18400,0.10158021715517766
15086,0.10158021715517766
12997,0.09315118208529416
10202,0.09315118208529416
16010,0.09315118208529416
37414,0.09315118208529416
13029,0.09315118208529416
13865,0.09315118208529416
37643,0.09315118208529416
14414,0.09315118208529416
13642,0.11538751728791984
44072,0.11538751728791984
28313,0.11538751728791984
18518,0.11538751728791984
62326,0.11538751728791984
58800,0.11538751728791984
25569,0.11538751728791984
17758,0.11538751728791984
42136,0.11538751728791984
23933,0.10329100137074815
11539,0.10329100137074815
21130,0.10329100137074815
42091,0.10329100137074815
14822,0.10329100137074815
15067,0.10329100137074815
15439,0.10329100137074815
11092,0.10329100137074815
10651,0.12739121877739287
31683,0.12739121877739287
60263,0.12739121877739287
24867,0.12739121877739287
17811,0.12739121877739287
10350,0.12739121877739287
16514,0.12739121877739287
13955,0.12739121877739287
10909,0.12739121877739287
33855,0.12739121877739287
17980,0.12739121877739287
14163,0.12739121877739287
21265,0.12739121877739287
18983,0.12739121877739287
19919,0.12739121877739287
12184,0.12739121877739287
20465,0.12739121877739287
13895,0.12739121877739287
44121,0.12739121877739287
10994,0.12739121877739287
32254,0.12739121877739287
21196,0.12739121877739287
12183,0.12739121877739287
14288,0.11550184776502688
15341,0.11550184776502688
30250,0.11550184776502688
14900,0.11550184776502688
10345,0.11550184776502688
12521,0.11550184776502688
12818,0.11550184776502688
12940,0.11550184776502688
30258,0.11550184776502688
13265,0.11550184776502688
55114,0.11550184776502688
28150,0.08343828451073142
18262,0.08343828451073142
30300,0.08343828451073142
10394,0.08343828451073142
16473,0.08343828451073142
12229,0.08343828451073142
17747,0.08343828451073142
36237,0.08343828451073142
9997,0.08343828451073142
12549,0.08343828451073142
61536,0.08343828451073142
61456,0.10968570046449651
35450,0.10968570046449651
23008,0.10968570046449651
30193,0.10968570046449651
10533,0.10968570046449651
11326,0.10968570046449651
26242,0.10968570046449651
13942,0.10968570046449651
19674,0.10968570046449651
11994,0.10968570046449651
43546,0.10968570046449651
18081,0.10968570046449651
33910,0.10968570046449651
13934,0.15087977400015987
13593,0.15087977400015987
54813,0.15087977400015987
25368,0.15087977400015987
11590,0.15087977400015987
31318,0.15087977400015987
15291,0.15087977400015987
14242,0.15087977400015987
14809,0.15087977400015987
10696,0.15087977400015987
26410,0.15087977400015987
20197,0.15087977400015987
23380,0.15087977400015987
10318,0.1322881406251937
10844,0.1322881406251937
52144,0.1322881406251937
11086,0.1322881406251937
14129,0.1322881406251937
13868,0.1322881406251937
22822,0.1322881406251937
10188,0.1322881406251937
61129,0.1322881406251937
10809,0.1322881406251937
20197,0.1322881406251937
17969,0.1322881406251937
10465,0.1322881406251937
26295,0.1322881406251937
16116,0.12619566581326694
29338,0.12619566581326694
14748,0.12619566581326694
11341,0.12619566581326694
14493,0.12619566581326694
13973,0.12619566581326694
11559,0.12619566581326694
16306,0.12619566581326694
28221,0.12619566581326694
12270,0.12619566581326694
13958,0.06286920576192744
23841,0.06286920576192744
13428,0.06286920576192744
18583,0.06286920576192744
59196,0.06286920576192744
14796,0.06286920576192744
13723,0.06286920576192744
44686,0.06286920576192744
23968,0.06286920576192744
13839,0.05875880205838282
18705,0.05875880205838282
15058,0.05875880205838282
12348,0.113784032410296
56605,0.113784032410296
11772,0.113784032410296
11531,0.113784032410296
18756,0.113784032410296
14788,0.113784032410296
13549,0.113784032410296
17918,0.1034643675668128
22623,0.1034643675668128
36152,0.1034643675668128
33096,0.1034643675668128
11105,0.14265495780479373
22711,0.14265495780479373
14157,0.14265495780479373
10573,0.14265495780479373
10544,0.14265495780479373
22735,0.14265495780479373
66573,0.14265495780479373
12157,0.1526658210039905
23412,0.1526658210039905
21102,0.1526658210039905
51367,0.1526658210039905
18466,0.1526658210039905
34865,0.1526658210039905
31040,0.1526658210039905
10645,0.1526658210039905
29020,0.1526658210039905
25607,0.1526658210039905
18710,0.1526658210039905
41728,0.1526658210039905
13717,0.1526658210039905
22429,0.1526658210039905
60781,0.1526658210039905
12205,0.11594032173990317
36641,0.11594032173990317
18011,0.11594032173990317
62906,0.11594032173990317
54834,0.11594032173990317
10848,0.11594032173990317
25994,0.11594032173990317
16123,0.11594032173990317
15460,0.11594032173990317
11296,0.11594032173990317
22151,0.11594032173990317
18432,0.11594032173990317
34642,0.11594032173990317
10280,0.11594032173990317
13925,0.11594032173990317
17578,0.11594032173990317
30113,0.11594032173990317
17917,0.1160820015801189
22638,0.1160820015801189
62231,0.11789587571993283
11579,0.11789587571993283
16117,0.12243837359425902
35488,0.12243837359425902
10009,0.12243837359425902
17999,0.12243837359425902
11124,0.12243837359425902
25535,0.12243837359425902
13172,0.12243837359425902
47615,0.12243837359425902
11215,0.12243837359425902
20632,0.12243837359425902
23905,0.133779851369263
12315,0.133779851369263
30678,0.133779851369263
26842,0.133779851369263
11941,0.133779851369263
35036,0.1357734841793808
11150,0.1357734841793808
12148,0.1357734841793808
11818,0.18664272561875414
11770,0.18664272561875414
10585,0.18664272561875414
12956,0.18664272561875414
15328,0.18664272561875414
11704,0.18664272561875414
10990,0.10649250769932629
15541,0.0400126735713678
12524,0.16177102061124252
24989,0.16177102061124252
17085,0.16177102061124252
10321,0.16177102061124252
19652,0.16177102061124252
15954,0.16177102061124252
11818,0.16177102061124252
12242,0.1451400299504865
10566,0.1451400299504865
14084,0.1451400299504865
42269,0.1451400299504865
29866,0.1451400299504865
10025,0.1451400299504865
35482,0.1451400299504865
12166,0.1451400299504865
12644,0.1451400299504865
18815,0.14054377189283015
11646,0.09117617022606211
14125,0.09117617022606211
10879,0.09117617022606211
36566,0.09117617022606211
13210,0.09117617022606211
14588,0.09117617022606211
17682,0.09117617022606211
19523,0.09117617022606211
26922,0.09117617022606211
11231,0.24046106373263862
12624,0.0630276522867737
10569,0.0630276522867737
37432,0.0630276522867737
11927,0.12652959984367448
25277,0.12652959984367448
15083,0.12652959984367448
15694,0.12652959984367448
32094,0.12652959984367448
46260,0.12652959984367448
25844,0.13775554306284787
13207,0.13775554306284787
47705,0.15460178543189537
10978,0.15460178543189537
13843,0.15460178543189537
12728,0.15460178543189537
10935,0.15460178543189537
24004,0.15460178543189537
20427,0.17717863017420268
12139,0.17717863017420268
12469,0.17717863017420268
10390,0.21502140771733988
11797,0.21502140771733988
17716,0.21502140771733988
19560,0.21502140771733988
13965,0.21502140771733988
12280,0.1413750898859419
11463,0.1413750898859419
18767,0.1413750898859419
29177,0.1413750898859419
12774,0.2613061258991897
24574,0.2613061258991897
27081,0.2613061258991897
15625,0.21485323820355498
14968,0.21485323820355498
36434,0.21485323820355498
11761,0.21485323820355498
10801,0.2877234061990865
1671,0.1164361160294568
648,0.1164361160294568
1021,0.1164361160294568
1659,0.1164361160294568
1537,0.1164361160294568
1561,0.1413288212041294
1772,0.1413288212041294
1665,0.1413288212041294
1334,0.1330885069686517
1331,0.1330885069686517
1953,0.1330885069686517
1039,0.20598070842284696
1723,0.20598070842284696
1452,0.20598070842284696
1592,0.0962120795808031
1694,0.13528138368127676
1094,0.1313081755645249
1126,0.18113195761526277
1607,0.18113195761526277
1609,0.18113195761526277
1532,0.18113195761526277
378,0.18113195761526277
1557,0.18113195761526277
725,0.18113195761526277
1501,0.18113195761526277
1592,0.18113195761526277
1775,0.18113195761526277
1753,0.18113195761526277
1604,0.18113195761526277
845,0.18113195761526277
705,0.18113195761526277
1162,0.18113195761526277
1514,0.18113195761526277
1432,0.18113195761526277
1739,0.18113195761526277
1931,0.18113195761526277
754,0.18113195761526277
1502,0.18113195761526277
1146,0.18113195761526277
520,0.18113195761526277
795,0.18113195761526277
535,0.18113195761526277
567,0.18113195761526277
1755,0.18113195761526277
322,0.18113195761526277
908,0.18113195761526277
789,0.18113195761526277
914,0.18113195761526277
699,0.18113195761526277
353,0.18113195761526277
570,0.18113195761526277
638,0.18113195761526277
681,0.18113195761526277
463,0.18113195761526277
1147,0.18113195761526277
1496,0.18113195761526277
1453,0.18113195761526277
1300,0.18113195761526277
1381,0.18113195761526277
590,0.18113195761526277
923,0.18113195761526277
1497,0.18113195761526277
1840,0.18113195761526277
790,0.18113195761526277
1231,0.18113195761526277
622,0.18113195761526277
1729,0.18113195761526277
679,0.18113195761526277
1204,0.18113195761526277
992,0.18113195761526277
889,0.18113195761526277
906,0.18113195761526277
575,0.18113195761526277
1011,0.18113195761526277
1400,0.18113195761526277
1559,0.18113195761526277
1471,0.18113195761526277
1040,0.18113195761526277
1192,0.18113195761526277
1011,0.18113195761526277
541,0.18113195761526277
400,0.18113195761526277
1846,0.18113195761526277
786,0.18113195761526277
1235,0.18113195761526277
861,0.18113195761526277
1391,0.18113195761526277
761,0.18113195761526277
1027,0.18113195761526277
335,0.18113195761526277
1656,0.18113195761526277
1771,0.18113195761526277
1231,0.18113195761526277
1004,0.18113195761526277
1865,0.18113195761526277
978,0.18113195761526277
1894,0.18113195761526277
1045,0.18113195761526277
1341,0.18113195761526277
1828,0.18113195761526277
734,0.18113195761526277
1086,0.18113195761526277
1476,0.18113195761526277
366,0.18113195761526277
1253,0.18113195761526277
381,0.18113195761526277
376,0.18113195761526277
387,0.18113195761526277
460,0.18113195761526277
620,0.18113195761526277
1395,0.18113195761526277
1506,0.18113195761526277
1373,0.18113195761526277
1645,0.18113195761526277
1596,0.18113195761526277
1194,0.18113195761526277
1203,0.18113195761526277
687,0.09476838658257859
1398,0.09476838658257859
813,0.12388868904273083
1791,0.12388868904273083
553,0.12388868904273083
775,0.12388868904273083
701,0.12388868904273083
1408,0.12388868904273083
321,0.12388868904273083
692,0.12388868904273083
1832,0.11330559435987864
1697,0.11330559435987864
1913,0.11330559435987864
1038,0.11330559435987864
967,0.11330559435987864
313,0.11330559435987864
891,0.11330559435987864
1592,0.11330559435987864
1471,0.11330559435987864
1688,0.11330559435987864
1058,0.11330559435987864
1130,0.11330559435987864
1512,0.17437545563607337
1068,0.17437545563607337
293,0.17437545563607337
1270,0.17437545563607337
522,0.17437545563607337
1423,0.17437545563607337
1807,0.17437545563607337
671,0.17437545563607337
1591,0.17437545563607337
725,0.17437545563607337
1300,0.17437545563607337
427,0.17437545563607337
544,0.17437545563607337
491,0.17437545563607337
1532,0.1474760059623549
1634,0.1474760059623549
1822,0.149393639813656
1229,0.12743864651702666
1572,0.12743864651702666
709,0.10815383935419641
464,0.10815383935419641
927,0.10815383935419641
1385,0.1198368912286107
622,0.1198368912286107
779,0.1198368912286107
1521,0.1198368912286107
1734,0.1198368912286107
408,0.1198368912286107
969,0.1198368912286107
478,0.1198368912286107
1850,0.1198368912286107
791,0.1198368912286107
352,0.1198368912286107
854,0.1198368912286107
1006,0.1198368912286107
524,0.1198368912286107
794,0.1198368912286107
1086,0.1198368912286107
1244,0.1198368912286107
1719,0.1198368912286107
1201,0.1198368912286107
1250,0.1198368912286107
1137,0.1198368912286107
946,0.1198368912286107
1751,0.1198368912286107
1431,0.1198368912286107
1084,0.1198368912286107
1690,0.1198368912286107
1026,0.1198368912286107
1786,0.1198368912286107
1212,0.1198368912286107
1039,0.12832186520813396
1723,0.12832186520813396
1056,0.12832186520813396
437,0.12832186520813396
1634,0.11538751728791984
1673,0.11538751728791984
1340,0.11538751728791984
624,0.10329100137074815
641,0.10329100137074815
545,0.10329100137074815
464,0.10329100137074815
362,0.10329100137074815
840,0.10329100137074815
543,0.10329100137074815
292,0.10329100137074815
641,0.10329100137074815
509,0.10329100137074815
1385,0.12739121877739287
1712,0.12739121877739287
1712,0.12739121877739287
1737,0.11550184776502688
1617,0.08343828451073142
1822,0.10968570046449651
1408,0.10968570046449651
1692,0.10968570046449651
669,0.10968570046449651
866,0.10968570046449651
716,0.10968570046449651
972,0.10968570046449651
1113,0.10968570046449651
1322,0.10968570046449651
1872,0.10968570046449651
1603,0.10968570046449651
990,0.15087977400015987
1507,0.15087977400015987
1748,0.15087977400015987
1192,0.15087977400015987
1389,0.15087977400015987
1882,0.15087977400015987
1463,0.1322881406251937
954,0.1322881406251937
1173,0.1322881406251937
1443,0.1322881406251937
1809,0.1322881406251937
1724,0.1322881406251937
1485,0.1322881406251937
353,0.1322881406251937
1014,0.1322881406251937
1894,0.1322881406251937
1071,0.1322881406251937
527,0.1322881406251937
1069,0.1322881406251937
956,0.1322881406251937
804,0.1322881406251937
1937,0.1322881406251937
565,0.1322881406251937
1029,0.1322881406251937
1091,0.1322881406251937
652,0.1322881406251937
761,0.1322881406251937
914,0.1322881406251937
834,0.1322881406251937
1052,0.1322881406251937
1406,0.1322881406251937
1396,0.1322881406251937
687,0.1322881406251937
680,0.1322881406251937
1226,0.1322881406251937
728,0.1322881406251937
649,0.1322881406251937
678,0.1322881406251937
1580,0.1322881406251937
1686,0.1322881406251937
1085,0.1322881406251937
1845,0.1322881406251937
366,0.1322881406251937
1895,0.1322881406251937
1147,0.1322881406251937
1661,0.1322881406251937
1430,0.1322881406251937
860,0.1322881406251937
994,0.1322881406251937
741,0.1322881406251937
1363,0.1322881406251937
1931,0.1322881406251937
1079,0.1322881406251937
1152,0.1322881406251937
1091,0.1322881406251937
1609,0.1322881406251937
596,0.1322881406251937
454,0.1322881406251937
351,0.1322881406251937
389,0.1322881406251937
1338,0.1322881406251937
1854,0.1322881406251937
823,0.1322881406251937
1295,0.1322881406251937
817,0.12619566581326694
1541,0.12619566581326694
370,0.12619566581326694
1379,0.12619566581326694
1338,0.12619566581326694
1199,0.12619566581326694
1171,0.12619566581326694
917,0.12619566581326694
989,0.12619566581326694
395,0.12619566581326694
529,0.12619566581326694
647,0.12619566581326694
882,0.12619566581326694
658,0.12619566581326694
1400,0.12619566581326694
1854,0.12619566581326694
1015,0.12619566581326694
625,0.12619566581326694
876,0.12619566581326694
1472,0.12619566581326694
866,0.06286920576192744
1717,0.06286920576192744
979,0.06286920576192744
875,0.06286920576192744
1372,0.06286920576192744
1371,0.06286920576192744
1047,0.06286920576192744
1360,0.06286920576192744
907,0.06286920576192744
1167,0.06286920576192744
1697,0.06286920576192744
1900,0.113784032410296
1564,0.113784032410296
1190,0.113784032410296
1715,0.113784032410296
1678,0.1034643675668128
1230,0.14265495780479373
1567,0.14265495780479373
1370,0.14265495780479373
1941,0.14265495780479373
1170,0.14265495780479373
1647,0.14265495780479373
862,0.14265495780479373
1780,0.14265495780479373
851,0.1526658210039905
1340,0.1526658210039905
382,0.1526658210039905
1660,0.1526658210039905
484,0.1526658210039905
469,0.1526658210039905
913,0.1526658210039905
772,0.1526658210039905
1227,0.1526658210039905
957,0.1526658210039905
1366,0.11594032173990317
1761,0.11594032173990317
294,0.11594032173990317
458,0.11594032173990317
360,0.11594032173990317
1731,0.1160820015801189
643,0.1160820015801189
1887,0.1160820015801189
740,0.1160820015801189
959,0.1160820015801189
1890,0.11789587571993283
1761,0.11789587571993283
1628,0.11789587571993283
1387,0.12243837359425902
1763,0.12243837359425902
1678,0.12243837359425902
1437,0.133779851369263
1131,0.133779851369263
1649,0.133779851369263
752,0.133779851369263
679,0.133779851369263
1725,0.133779851369263
1197,0.133779851369263
727,0.133779851369263
1332,0.133779851369263
573,0.133779851369263
1512,0.133779851369263
1277,0.133779851369263
1855,0.133779851369263
1162,0.1357734841793808
769,0.1357734841793808
1699,0.1357734841793808
1852,0.1357734841793808
1838,0.1357734841793808
1954,0.1357734841793808
1873,0.1357734841793808
1749,0.1357734841793808
285,0.18664272561875414
1027,0.18664272561875414
821,0.18664272561875414
295,0.18664272561875414
369,0.18664272561875414
401,0.18664272561875414
302,0.18664272561875414
450,0.18664272561875414
517,0.18664272561875414
345,0.18664272561875414
785,0.18664272561875414
777,0.18664272561875414
688,0.18664272561875414
1582,0.18664272561875414
1574,0.18664272561875414
293,0.18664272561875414
825,0.18664272561875414
598,0.18664272561875414
378,0.18664272561875414
1786,0.18664272561875414
1110,0.18664272561875414
1044,0.18664272561875414
391,0.18664272561875414
330,0.18664272561875414
455,0.18664272561875414
958,0.18664272561875414
721,0.18664272561875414
295,0.18664272561875414
390,0.18664272561875414
573,0.18664272561875414
930,0.18664272561875414
934,0.18664272561875414
837,0.18664272561875414
667,0.18664272561875414
941,0.18664272561875414
1283,0.18664272561875414
1303,0.18664272561875414
1002,0.18664272561875414
1727,0.18664272561875414
541,0.18664272561875414
1556,0.18664272561875414
1228,0.18664272561875414
1416,0.18664272561875414
546,0.18664272561875414
1941,0.18664272561875414
723,0.18664272561875414
1022,0.18664272561875414
381,0.18664272561875414
1016,0.18664272561875414
453,0.18664272561875414
932,0.18664272561875414
1335,0.18664272561875414
909,0.18664272561875414
873,0.18664272561875414
972,0.18664272561875414
434,0.18664272561875414
405,0.18664272561875414
995,0.18664272561875414
541,0.18664272561875414
622,0.18664272561875414
508,0.18664272561875414
932,0.18664272561875414
647,0.18664272561875414
1952,0.18664272561875414
638,0.18664272561875414
588,0.18664272561875414
392,0.18664272561875414
976,0.18664272561875414
743,0.18664272561875414
558,0.18664272561875414
360,0.18664272561875414
1641,0.18664272561875414
310,0.18664272561875414
931,0.18664272561875414
1175,0.18664272561875414
742,0.18664272561875414
974,0.18664272561875414
391,0.18664272561875414
599,0.18664272561875414
987,0.18664272561875414
718,0.18664272561875414
1054,0.18664272561875414
1585,0.18664272561875414
625,0.18664272561875414
1108,0.18664272561875414
483,0.18664272561875414
894,0.18664272561875414
1495,0.18664272561875414
785,0.18664272561875414
622,0.18664272561875414
1238,0.18664272561875414
432,0.0400126735713678
1832,0.16177102061124252
1772,0.16177102061124252
1252,0.16177102061124252
1892,0.16177102061124252
1703,0.16177102061124252
1690,0.16177102061124252
479,0.16177102061124252
964,0.16177102061124252
817,0.16177102061124252
1654,0.16177102061124252
1803,0.16177102061124252
1699,0.16177102061124252
1405,0.1451400299504865
1209,0.1451400299504865
